user_id,total_orders,avg_days_between_orders,avg_basket_size,reorder_rate_pct,total_items_purchased,segment
14391,9,20.25,11.67,39.05,105,2
14392,28,9.56,19.86,59.71,556,1
14393,13,19.42,13.15,73.1,171,1
14394,16,11.87,11.5,36.41,184,0
14395,11,28.4,4.64,74.51,51,2
14396,44,8.21,7.16,80.0,315,3
14397,34,10.21,8.29,63.83,282,3
14398,4,15.33,5.25,14.29,21,2
14399,75,4.81,4.25,61.76,319,3
14400,18,11.94,10.06,58.01,181,0
14401,26,10.76,9.69,34.52,252,0
14402,7,22.0,9.86,23.19,69,2
14403,3,22.0,8.33,12.0,25,2
14404,5,19.0,6.8,20.59,34,2
14405,3,30.0,1.0,33.33,3,2
14406,24,3.52,9.5,65.79,228,0
14407,39,9.21,15.85,76.86,618,3
14408,4,19.33,21.0,25.0,84,1
14409,7,21.67,5.0,25.71,35,2
14410,23,12.5,14.0,68.01,322,1
14411,6,12.6,7.17,23.26,43,0
14412,21,14.15,9.67,60.1,203,0
14413,21,9.1,17.1,64.35,359,1
14414,99,3.39,7.62,69.23,754,3
14415,5,25.5,5.2,7.69,26,2
14416,39,5.58,14.36,87.5,560,3
14417,5,27.75,12.4,40.32,62,2
14418,69,5.34,7.99,85.3,551,3
14419,4,26.0,10.75,13.95,43,2
14420,7,17.0,13.71,33.33,96,1
14421,8,19.0,4.38,42.86,35,2
14422,9,24.13,3.0,40.74,27,2
14423,17,16.75,12.12,54.37,206,0
14424,11,16.8,6.64,43.84,73,0
14425,4,26.67,11.5,8.7,46,2
14426,6,16.8,9.67,58.62,58,0
14427,4,20.67,5.0,35.0,20,2
14428,79,4.55,5.35,62.41,423,3
14429,7,10.5,5.29,51.35,37,0
14430,11,17.9,14.18,44.23,156,1
14431,7,13.67,6.29,34.09,44,0
14432,10,6.89,9.8,64.29,98,0
14433,6,0.0,4.0,8.33,24,0
14434,5,18.0,21.8,23.85,109,1
14435,53,6.88,16.68,75.57,884,3
14436,54,6.62,10.02,72.46,541,3
14437,99,3.07,7.93,87.01,785,3
14438,66,5.45,15.85,77.34,1046,3
14439,4,28.67,8.75,17.14,35,2
14440,4,4.33,8.25,39.39,33,0
14441,3,18.5,6.67,5.0,20,2
14442,8,19.57,1.63,38.46,13,2
14443,17,9.63,7.29,41.13,124,0
14444,18,7.65,3.67,28.79,66,0
14445,16,14.73,9.44,34.44,151,0
14446,9,28.38,3.22,41.38,29,2
14447,20,15.21,3.4,75.0,68,0
14448,25,8.5,11.96,48.83,299,0
14449,22,16.0,8.91,37.76,196,0
14450,13,17.08,18.69,44.86,243,1
14451,6,21.0,8.67,32.69,52,2
14452,25,4.54,15.28,62.04,382,3
14453,13,5.33,4.23,54.55,55,0
14454,4,26.33,1.25,40.0,5,2
14455,25,9.67,13.84,58.67,346,0
14456,13,12.92,4.31,35.71,56,0
14457,5,6.75,3.4,35.29,17,0
14458,7,7.83,5.29,37.84,37,0
14459,39,8.84,7.77,56.77,303,3
14460,10,19.11,9.6,43.75,96,2
14461,5,7.0,9.6,52.08,48,0
14462,10,14.56,14.6,43.84,146,1
14463,3,20.5,7.33,22.73,22,2
14464,6,26.8,12.0,22.22,72,2
14465,4,25.0,10.0,32.5,40,2
14466,4,25.0,8.5,50.0,34,2
14467,11,2.3,11.91,25.19,131,0
14468,6,25.0,11.83,25.35,71,2
14469,3,8.5,8.67,26.92,26,0
14470,25,13.21,11.4,72.98,285,0
14471,22,4.1,15.36,69.23,338,3
14472,8,20.14,25.38,60.59,203,1
14473,33,8.78,6.48,34.58,214,0
14474,37,7.97,8.49,80.25,314,3
14475,7,9.0,3.14,59.09,22,0
14476,46,7.73,6.91,42.45,318,3
14477,34,8.91,3.82,79.23,130,3
14478,19,12.0,7.37,67.86,140,0
14479,19,17.0,9.26,59.09,176,0
14480,12,16.55,8.42,31.68,101,2
14481,41,8.55,7.98,74.31,327,3
14482,5,9.75,5.4,40.74,27,0
14483,27,6.54,10.07,61.03,272,0
14484,28,12.15,5.21,79.45,146,3
14485,19,14.78,2.32,52.27,44,0
14486,10,14.0,14.2,38.73,142,1
14487,38,8.38,8.11,74.03,308,3
14488,3,3.5,9.67,6.9,29,0
14489,99,3.4,8.7,76.89,861,3
14490,23,10.05,5.61,42.64,129,0
14491,33,10.84,13.09,70.37,432,3
14492,6,23.2,4.33,19.23,26,2
14493,91,4.02,13.41,74.84,1220,3
14494,32,10.87,16.0,64.26,512,3
14495,31,9.8,30.58,72.89,948,1
14496,7,16.17,10.43,20.55,73,2
14497,23,7.09,11.09,58.04,255,0
14498,4,25.67,3.25,23.08,13,2
14499,22,15.57,14.05,59.22,309,1
14500,10,21.78,18.7,49.73,187,1
14501,23,9.95,17.26,38.04,397,1
14502,7,24.33,7.14,32.0,50,2
14503,5,29.0,43.6,54.59,218,1
14504,54,6.19,9.52,63.04,514,3
14505,46,7.87,21.65,79.82,996,3
14506,28,12.81,22.96,70.92,643,1
14507,22,8.76,7.27,72.5,160,0
14508,9,17.75,1.67,60.0,15,0
14509,27,7.65,15.93,56.51,430,1
14510,44,6.84,7.36,54.94,324,3
14511,3,22.5,7.0,19.05,21,2
14512,15,14.43,14.47,43.32,217,1
14513,18,12.76,19.67,47.18,354,1
14514,8,9.57,19.5,40.38,156,1
14515,40,9.05,8.72,60.74,349,3
14516,58,6.35,10.47,73.81,607,3
14517,25,12.25,3.44,52.33,86,0
14518,14,18.38,3.79,52.83,53,0
14519,6,13.6,5.17,51.61,31,0
14520,3,29.0,3.0,11.11,9,2
14521,19,15.89,7.16,50.74,136,0
14522,25,10.58,9.0,39.11,225,0
14523,12,21.0,7.83,24.47,94,2
14524,10,20.33,4.8,66.67,48,0
14525,5,22.25,8.6,34.88,43,2
14526,12,10.45,10.5,41.27,126,0
14527,10,16.33,11.9,61.34,119,0
14528,28,5.3,19.36,62.18,542,1
14529,37,8.44,2.92,78.7,108,3
14530,49,7.42,3.33,77.3,163,3
14531,4,29.0,21.25,49.41,85,1
14532,15,15.79,14.4,37.96,216,1
14533,8,6.57,22.25,53.37,178,1
14534,10,21.89,1.5,53.33,15,2
14535,4,12.0,6.0,29.17,24,0
14536,10,10.0,2.4,70.83,24,0
14537,7,14.67,8.0,8.93,56,2
14538,13,22.5,7.31,65.26,95,0
14539,12,16.36,8.08,45.36,97,0
14540,17,15.13,9.71,31.52,165,0
14541,6,23.4,2.67,43.75,16,2
14542,22,5.81,10.18,62.05,224,0
14543,5,17.75,14.0,27.14,70,2
14544,7,4.67,8.86,11.29,62,0
14545,4,7.67,19.25,16.88,77,1
14546,7,18.33,5.29,10.81,37,2
14547,5,29.25,22.8,34.21,114,1
14548,6,20.2,7.0,64.29,42,0
14549,27,9.58,9.81,46.42,265,0
14550,3,8.5,7.0,9.52,21,0
14551,14,15.46,4.29,5.0,60,2
14552,71,4.96,8.25,75.94,586,3
14553,57,6.36,6.63,81.75,378,3
14554,5,13.25,2.2,36.36,11,0
14555,10,25.11,21.1,58.77,211,1
14556,28,12.52,8.39,51.49,235,0
14557,7,20.83,21.57,46.36,151,1
14558,4,17.0,6.25,16.0,25,2
14559,13,16.58,14.92,45.88,194,1
14560,11,20.6,6.18,23.53,68,2
14561,8,23.86,15.88,25.2,127,2
14562,3,13.0,11.0,6.06,33,2
14563,9,28.5,7.22,58.46,65,2
14564,4,13.0,6.5,38.46,26,0
14565,37,7.75,7.16,42.64,265,0
14566,18,15.88,19.72,40.85,355,1
14567,3,24.5,14.0,23.81,42,2
14568,4,20.0,4.5,44.44,18,2
14569,7,9.5,8.43,37.29,59,0
14570,6,18.8,6.5,58.97,39,0
14571,13,13.0,7.23,58.51,94,0
14572,6,29.8,12.5,41.33,75,2
14573,27,12.04,11.3,50.16,305,0
14574,5,9.5,7.8,38.46,39,0
14575,12,10.45,10.17,62.3,122,0
14576,11,15.6,2.45,74.07,27,0
14577,12,21.55,27.67,31.33,332,1
14578,5,20.0,4.6,21.74,23,2
14579,17,13.94,12.71,40.74,216,0
14580,20,12.26,8.8,52.27,176,0
14581,4,16.67,5.5,9.09,22,2
14582,7,14.17,2.29,31.25,16,0
14583,3,15.0,4.0,41.67,12,0
14584,11,21.9,9.73,57.01,107,0
14585,4,8.33,7.5,20.0,30,0
14586,6,29.6,2.5,33.33,15,2
14587,24,11.0,5.92,40.85,142,0
14588,20,14.79,9.35,45.99,187,0
14589,12,11.36,14.42,37.57,173,1
14590,29,11.43,10.72,45.02,311,0
14591,12,26.36,3.08,70.27,37,2
14592,5,24.75,8.8,18.18,44,2
14593,23,9.09,6.26,59.72,144,0
14594,6,14.4,2.17,23.08,13,2
14595,10,11.44,17.3,56.65,173,1
14596,6,17.8,9.83,23.73,59,2
14597,52,7.02,11.1,76.43,577,3
14598,24,9.43,16.29,79.28,391,3
14599,4,10.67,5.5,18.18,22,0
14600,19,17.17,12.0,68.86,228,0
14601,9,13.13,12.44,22.32,112,0
14602,4,7.67,6.5,30.77,26,0
14603,48,7.45,9.98,58.04,479,3
14604,7,19.0,15.14,51.89,106,1
14605,11,22.1,18.64,45.37,205,1
14606,3,23.0,4.0,50.0,12,2
14607,6,23.0,12.83,23.38,77,2
14608,5,10.5,7.6,42.11,38,0
14609,5,10.75,4.2,47.62,21,0
14610,10,9.78,3.8,50.0,38,0
14611,3,18.0,7.33,40.91,22,2
14612,3,25.0,5.33,12.5,16,2
14613,6,22.4,3.17,15.79,19,2
14614,4,5.67,33.25,30.08,133,1
14615,7,19.5,12.57,45.45,88,1
14616,4,14.33,7.5,3.33,30,2
14617,57,6.23,8.98,61.91,512,3
14618,7,14.0,8.0,48.21,56,0
14619,3,22.0,6.0,44.44,18,2
14620,8,13.0,25.5,35.29,204,1
14621,4,14.67,26.25,38.1,105,1
14622,11,22.9,3.09,64.71,34,0
14623,26,9.64,7.92,74.27,206,0
14624,5,6.75,13.2,28.79,66,0
14625,4,29.0,6.0,25.0,24,2
14626,8,14.71,8.0,46.88,64,0
14627,4,6.0,2.5,20.0,10,0
14628,5,6.0,12.6,23.81,63,0
14629,3,20.5,7.67,34.78,23,2
14630,14,18.69,11.57,56.79,162,0
14631,36,10.09,18.61,74.78,670,3
14632,30,10.1,7.03,45.97,211,0
14633,8,17.57,4.75,55.26,38,0
14634,11,20.1,12.0,41.67,132,2
14635,4,24.33,7.75,16.13,31,2
14636,19,8.61,4.21,30.0,80,0
14637,7,17.67,18.86,56.82,132,1
14638,14,21.38,1.07,86.67,15,0
14639,10,23.11,15.9,60.38,159,1
14640,26,10.16,5.69,58.78,148,0
14641,16,16.27,10.69,34.5,171,0
14642,3,19.5,7.33,9.09,22,2
14643,3,30.0,11.33,11.76,34,2
14644,3,22.0,8.67,19.23,26,2
14645,6,27.6,6.83,41.46,41,2
14646,61,5.87,13.16,90.54,803,3
14647,4,17.33,8.75,54.29,35,0
14648,21,15.6,11.43,64.17,240,0
14649,7,13.0,14.86,36.54,104,1
14650,7,12.33,11.0,25.97,77,0
14651,9,22.88,7.78,58.57,70,2
14652,6,16.4,11.0,34.85,66,2
14653,8,16.29,6.5,28.85,52,2
14654,12,6.45,2.83,61.76,34,0
14655,43,7.21,5.65,70.78,243,3
14656,3,23.5,4.67,28.57,14,2
14657,4,30.0,7.5,36.67,30,2
14658,3,30.0,6.0,16.67,18,2
14659,17,18.69,19.29,42.07,328,1
14660,14,16.62,4.36,73.77,61,0
14661,4,12.67,19.25,48.05,77,1
14662,3,14.5,2.0,0.0,6,2
14663,13,18.83,3.85,58.0,50,0
14664,13,14.75,9.08,25.42,118,0
14665,69,5.19,6.9,89.08,476,3
14666,5,10.5,19.6,42.86,98,1
14667,17,4.31,3.35,89.47,57,0
14668,31,11.17,7.19,61.88,223,0
14669,99,3.35,12.02,88.32,1190,3
14670,20,16.11,10.25,50.24,205,0
14671,39,8.16,10.85,74.94,423,3
14672,7,18.67,18.71,35.88,131,1
14673,8,27.57,10.0,31.25,80,2
14674,5,27.0,19.6,42.86,98,1
14675,6,7.6,10.67,34.38,64,0
14676,3,21.5,3.33,30.0,10,2
14677,23,14.05,5.96,67.15,137,0
14678,26,13.76,23.5,71.69,611,1
14679,12,18.82,12.0,61.81,144,0
14680,4,25.33,6.0,12.5,24,2
14681,15,9.43,16.8,61.9,252,1
14682,7,23.33,11.29,41.77,79,2
14683,6,24.8,9.83,25.42,59,2
14684,37,9.67,8.32,62.66,308,3
14685,11,20.5,4.27,14.89,47,2
14686,9,6.38,8.67,20.51,78,0
14687,41,6.45,6.46,53.58,265,3
14688,7,9.83,7.57,32.08,53,0
14689,84,4.02,5.9,61.09,496,3
14690,4,23.33,21.25,58.82,85,1
14691,3,13.0,4.0,16.67,12,2
14692,7,9.83,10.29,36.11,72,0
14693,28,12.59,24.82,47.77,695,1
14694,12,14.18,11.75,51.06,141,0
14695,13,20.25,16.08,49.76,209,1
14696,4,26.33,20.5,30.49,82,1
14697,15,16.36,9.07,33.82,136,0
14698,3,20.5,5.67,5.88,17,2
14699,25,10.29,14.6,51.23,365,1
14700,13,19.5,1.31,11.76,17,2
14701,3,30.0,3.0,22.22,9,2
14702,19,14.44,6.42,59.02,122,0
14703,4,22.33,9.25,18.92,37,2
14704,5,14.25,2.2,36.36,11,0
14705,14,18.15,6.93,24.74,97,2
14706,7,27.5,3.71,38.46,26,2
14707,29,10.54,7.72,43.3,224,0
14708,8,14.86,23.25,68.28,186,1
14709,7,28.0,8.43,52.54,59,2
14710,7,10.0,8.29,48.28,58,0
14711,7,26.33,9.43,15.15,66,2
14712,7,19.0,7.29,19.61,51,2
14713,3,30.0,19.67,30.51,59,1
14714,12,19.09,5.75,27.54,69,2
14715,3,30.0,8.33,32.0,25,2
14716,4,8.67,12.25,40.82,49,0
14717,5,13.5,7.6,21.05,38,2
14718,24,12.26,5.75,50.72,138,0
14719,26,6.92,1.92,84.0,50,3
14720,9,12.13,13.44,61.16,121,0
14721,4,15.0,12.0,52.08,48,0
14722,3,7.0,11.0,18.18,33,0
14723,13,20.92,4.31,39.29,56,2
14724,9,18.88,2.56,60.87,23,0
14725,38,9.46,1.47,82.14,56,3
14726,30,12.17,23.4,82.48,702,1
14727,49,6.71,23.67,74.31,1160,3
14728,44,4.72,5.95,59.16,262,3
14729,7,25.5,23.0,72.05,161,1
14730,7,16.0,4.29,36.67,30,0
14731,12,14.27,14.17,51.76,170,1
14732,4,17.33,13.75,16.36,55,2
14733,21,9.25,13.86,25.77,291,0
14734,38,8.78,14.61,83.24,555,3
14735,6,17.4,18.0,42.59,108,1
14736,9,20.0,9.56,72.09,86,0
14737,68,5.28,16.31,74.93,1109,3
14738,33,9.94,5.09,54.76,168,0
14739,8,12.86,10.38,69.88,83,0
14740,17,16.19,30.0,52.75,510,1
14741,19,15.11,9.47,50.56,180,0
14742,44,7.16,7.68,78.99,338,3
14743,17,14.13,15.18,50.39,258,1
14744,8,8.86,5.63,31.11,45,0
14745,26,13.68,5.12,43.61,133,0
14746,11,11.5,7.64,44.05,84,0
14747,24,10.52,7.04,41.42,169,0
14748,14,14.85,2.64,43.24,37,0
14749,10,10.33,5.7,10.53,57,0
14750,11,15.7,2.0,59.09,22,0
14751,51,7.16,23.18,80.8,1182,3
14752,12,8.18,9.75,43.59,117,0
14753,8,6.29,9.75,14.1,78,0
14754,7,21.17,5.14,33.33,36,2
14755,32,10.68,5.63,45.56,180,0
14756,8,16.0,8.5,38.24,68,0
14757,5,27.25,6.2,9.68,31,2
14758,12,22.73,17.17,54.37,206,1
14759,5,24.75,9.8,16.33,49,2
14760,7,27.17,3.43,62.5,24,2
14761,11,9.6,8.27,47.25,91,0
14762,60,5.51,7.85,45.44,471,3
14763,8,19.43,19.38,30.97,155,1
14764,34,10.27,3.09,73.33,105,3
14765,53,6.94,1.72,78.02,91,3
14766,21,12.7,8.24,61.27,173,0
14767,15,7.64,9.67,49.66,145,0
14768,3,30.0,7.0,19.05,21,2
14769,3,6.0,10.67,37.5,32,0
14770,21,16.2,13.52,78.52,284,1
14771,39,9.08,5.38,91.43,210,3
14772,26,11.16,13.27,74.2,345,3
14773,33,8.22,2.85,82.98,94,3
14774,6,15.0,12.67,42.11,76,0
14775,16,17.07,10.75,62.79,172,0
14776,49,7.23,16.88,67.35,827,3
14777,18,14.76,12.61,37.0,227,0
14778,18,6.53,17.78,73.75,320,1
14779,13,16.83,16.23,36.02,211,1
14780,21,10.5,8.67,52.2,182,0
14781,84,4.24,16.24,69.79,1364,3
14782,4,21.67,3.5,21.43,14,2
14783,4,16.0,5.5,45.45,22,0
14784,9,17.13,16.0,27.78,144,1
14785,3,24.5,23.33,14.29,70,1
14786,5,7.0,8.6,34.88,43,0
14787,7,11.0,10.86,34.21,76,0
14788,40,9.1,11.53,72.89,461,3
14789,8,13.57,9.38,28.0,75,0
14790,7,13.0,5.0,34.29,35,0
14791,21,7.0,12.0,80.16,252,3
14792,3,30.0,5.67,17.65,17,2
14793,10,15.44,5.1,23.53,51,2
14794,7,16.5,1.57,36.36,11,0
14795,4,17.0,5.25,4.76,21,2
14796,3,21.0,18.33,16.36,55,1
14797,7,18.83,7.14,30.0,50,2
14798,99,3.63,6.61,76.15,654,3
14799,25,13.21,16.96,55.19,424,1
14800,33,10.47,10.33,50.44,341,0
14801,6,26.4,3.83,65.22,23,2
14802,8,21.29,7.5,41.67,60,2
14803,14,15.15,25.64,62.4,359,1
14804,5,9.5,8.4,4.76,42,2
14805,3,19.5,17.0,9.8,51,2
14806,19,18.33,1.95,70.27,37,0
14807,10,17.78,19.9,69.35,199,1
14808,19,10.06,5.68,52.78,108,0
14809,9,18.88,3.89,28.57,35,2
14810,26,4.76,8.27,42.79,215,0
14811,34,10.76,6.09,78.26,207,3
14812,4,14.67,17.75,42.25,71,1
14813,62,5.72,13.5,84.47,837,3
14814,28,8.96,13.5,64.81,378,3
14815,3,17.0,2.67,12.5,8,2
14816,19,13.56,5.32,31.68,101,0
14817,4,11.67,20.75,32.53,83,1
14818,4,6.33,1.0,75.0,4,0
14819,32,8.77,7.81,71.2,250,3
14820,23,10.05,2.17,24.0,50,0
14821,15,16.79,13.47,63.37,202,1
14822,4,12.0,31.75,20.47,127,1
14823,4,17.33,5.0,55.0,20,0
14824,7,27.33,2.14,46.67,15,2
14825,33,11.13,6.18,76.96,204,3
14826,11,13.7,10.0,36.36,110,0
14827,6,30.0,13.0,61.54,78,2
14828,7,24.67,18.86,37.12,132,1
14829,5,28.5,10.2,9.8,51,2
14830,11,24.0,5.18,56.14,57,2
14831,37,7.92,18.59,79.94,688,3
14832,3,11.0,5.67,29.41,17,0
14833,4,25.33,6.0,25.0,24,2
14834,4,20.67,11.25,0.0,45,2
14835,5,15.75,9.0,11.11,45,2
14836,7,23.67,8.57,11.67,60,2
14837,5,14.75,2.4,16.67,12,2
14838,6,25.8,10.83,27.69,65,2
14839,4,13.33,1.5,16.67,6,2
14840,9,17.38,9.0,25.93,81,2
14841,9,16.0,10.89,36.73,98,0
14842,11,5.1,1.27,85.71,14,0
14843,5,17.5,21.4,36.45,107,1
14844,7,20.33,14.43,28.71,101,2
14845,24,13.09,10.58,37.8,254,0
14846,53,6.87,21.25,83.39,1126,3
14847,4,30.0,24.5,13.27,98,1
14848,11,24.5,9.18,52.48,101,2
14849,4,25.33,10.25,19.51,41,2
14850,19,8.78,12.32,80.77,234,0
14851,4,15.67,8.0,3.13,32,2
14852,8,18.71,7.63,34.43,61,2
14853,8,25.43,5.38,13.95,43,2
14854,4,20.0,5.0,0.0,20,2
14855,5,11.0,9.6,18.75,48,0
14856,12,16.27,5.17,19.35,62,2
14857,48,7.57,13.46,72.76,646,3
14858,15,22.0,9.87,31.08,148,2
14859,3,23.0,11.33,23.53,34,2
14860,73,4.76,4.7,59.18,343,3
14861,3,3.0,4.33,0.0,13,0
14862,17,19.25,14.06,53.14,239,1
14863,11,10.9,12.91,59.15,142,0
14864,7,7.0,5.86,70.73,41,0
14865,11,17.0,11.73,16.28,129,2
14866,27,9.73,12.07,51.53,326,0
14867,9,6.0,6.67,23.33,60,0
14868,95,3.5,12.22,86.05,1161,3
14869,9,16.13,2.89,42.31,26,0
14870,17,18.56,12.35,54.29,210,1
14871,8,6.71,12.5,56.0,100,0
14872,18,15.76,22.78,61.22,410,1
14873,56,6.29,24.29,80.81,1360,3
14874,8,16.29,10.63,32.94,85,2
14875,7,28.67,2.29,62.5,16,2
14876,19,7.39,6.63,30.95,126,0
14877,4,26.0,5.5,31.82,22,2
14878,14,19.08,8.57,27.5,120,2
14879,5,8.5,17.4,31.03,87,1
14880,3,30.0,9.0,33.33,27,2
14881,8,27.0,4.13,24.24,33,2
14882,65,5.5,10.98,71.85,714,3
14883,8,16.71,15.88,51.18,127,1
14884,3,11.5,16.67,24.0,50,1
14885,17,18.44,15.29,61.92,260,1
14886,6,25.6,13.0,23.08,78,2
14887,39,8.97,10.95,72.6,427,3
14888,14,21.23,3.43,58.33,48,0
14889,8,18.43,13.88,17.12,111,2
14890,5,12.5,25.4,28.35,127,1
14891,57,6.11,9.32,73.26,531,3
14892,3,30.0,8.67,3.85,26,2
14893,58,6.12,7.67,86.07,445,3
14894,8,26.57,26.75,37.85,214,1
14895,7,20.0,2.86,55.0,20,0
14896,17,15.19,6.0,49.02,102,0
14897,5,12.75,9.4,12.77,47,2
14898,3,28.0,12.0,8.33,36,2
14899,3,12.0,6.67,5.0,20,2
14900,16,9.33,2.44,61.54,39,0
14901,46,7.84,12.7,69.01,584,3
14902,27,12.31,11.78,61.64,318,0
14903,3,17.5,10.67,18.75,32,2
14904,3,16.5,8.0,16.67,24,2
14905,5,30.0,11.6,15.52,58,2
14906,15,14.79,6.47,57.73,97,0
14907,27,10.35,9.96,62.08,269,0
14908,12,13.55,7.08,18.82,85,2
14909,7,6.83,16.14,66.37,113,1
14910,60,5.98,3.67,70.0,220,3
14911,20,13.11,8.75,53.14,175,0
14912,3,27.0,18.67,32.14,56,1
14913,3,22.0,9.33,10.71,28,2
14914,19,17.28,3.47,57.58,66,0
14915,3,17.0,23.67,19.72,71,1
14916,45,7.36,3.07,81.88,138,3
14917,3,10.5,8.67,30.77,26,0
14918,4,13.67,5.75,13.04,23,2
14919,13,6.08,14.08,43.17,183,0
14920,75,4.8,11.28,78.84,846,3
14921,6,22.6,2.5,60.0,15,2
14922,45,6.55,6.44,66.21,290,3
14923,99,3.31,9.53,80.28,943,3
14924,20,11.79,4.9,41.84,98,0
14925,3,30.0,15.67,31.91,47,2
14926,7,17.5,6.43,31.11,45,2
14927,10,28.67,4.9,77.55,49,2
14928,9,18.63,6.56,27.12,59,2
14929,10,21.67,10.3,32.04,103,2
14930,16,14.8,11.13,36.52,178,0
14931,6,8.4,4.33,42.31,26,0
14932,5,21.25,14.8,31.08,74,2
14933,15,19.36,12.6,45.5,189,1
14934,14,13.62,5.21,50.68,73,0
14935,7,8.0,8.29,27.59,58,0
14936,7,7.0,4.43,29.03,31,0
14937,3,13.0,13.0,17.95,39,2
14938,7,20.5,10.29,34.72,72,2
14939,3,18.5,23.0,21.74,69,1
14940,4,19.67,10.5,28.57,42,2
14941,36,9.43,9.08,81.04,327,3
14942,16,10.27,12.5,59.5,200,0
14943,7,14.33,10.71,42.67,75,0
14944,37,9.19,10.59,78.83,392,3
14945,12,14.91,16.58,29.65,199,1
14946,14,12.62,5.79,43.21,81,0
14947,20,7.89,5.95,36.97,119,0
14948,7,13.0,7.0,28.57,49,0
14949,21,14.4,15.62,78.35,328,1
14950,22,11.0,9.91,82.11,218,0
14951,9,13.25,16.11,20.0,145,1
14952,54,6.57,7.37,73.12,398,3
14953,5,28.75,4.8,20.83,24,2
14954,5,30.0,15.6,12.82,78,2
14955,10,14.22,8.3,45.78,83,0
14956,27,11.35,1.89,80.39,51,0
14957,22,8.81,3.55,56.41,78,0
14958,5,19.0,8.2,29.27,41,2
14959,5,30.0,31.0,29.03,155,1
14960,3,24.5,13.67,26.83,41,2
14961,9,14.38,9.56,41.86,86,0
14962,25,9.67,12.12,65.02,303,0
14963,5,5.5,8.6,20.93,43,0
14964,4,15.33,7.5,23.33,30,2
14965,11,18.7,2.73,56.67,30,0
14966,26,13.12,5.5,60.84,143,0
14967,12,23.73,6.83,28.05,82,2
14968,6,9.6,12.5,38.67,75,0
14969,5,25.5,6.0,53.33,30,2
14970,4,16.0,10.25,53.66,41,0
14971,4,8.33,3.5,57.14,14,0
14972,14,17.62,4.93,65.22,69,0
14973,19,16.11,11.0,48.33,209,0
14974,23,7.14,5.39,66.94,124,0
14975,12,20.45,10.33,52.42,124,0
14976,15,7.79,4.2,44.44,63,0
14977,13,15.17,8.23,34.58,107,0
14978,11,13.0,1.73,21.05,19,0
14979,3,30.0,16.0,16.67,48,2
14980,30,11.21,11.1,73.87,333,3
14981,38,8.03,2.89,85.45,110,3
14982,14,15.85,21.21,51.52,297,1
14983,8,9.14,17.63,52.48,141,1
14984,13,25.33,29.0,54.11,377,1
14985,6,18.8,6.67,47.5,40,0
14986,24,10.78,9.5,48.68,228,0
14987,14,16.69,5.93,42.17,83,0
14988,3,18.5,9.0,22.22,27,2
14989,5,17.25,3.0,0.0,15,2
14990,8,20.71,15.0,45.0,120,1
14991,35,9.79,8.06,64.89,282,3
14992,3,6.0,14.67,31.82,44,0
14993,20,14.95,5.65,61.06,113,0
14994,10,17.67,5.6,42.86,56,0
14995,5,30.0,7.0,42.86,35,2
14996,23,5.27,8.7,49.0,200,0
14997,4,9.0,14.0,17.86,56,0
14998,4,30.0,4.75,42.11,19,2
14999,12,12.55,8.42,68.32,101,0
15000,52,6.67,15.37,80.48,799,3
15001,3,10.0,11.33,35.29,34,0
15002,6,9.6,5.5,27.27,33,0
15003,30,6.38,15.83,72.0,475,3
15004,14,20.0,11.21,32.48,157,2
15005,9,23.63,10.33,43.01,93,2
15006,5,23.25,26.0,37.69,130,1
15007,10,13.11,17.1,32.75,171,1
15008,5,25.0,6.8,38.24,34,2
15009,7,27.67,7.0,46.94,49,2
15010,4,17.0,14.75,11.86,59,2
15011,17,5.5,10.94,47.31,186,0
15012,26,12.16,20.27,63.38,527,1
15013,4,23.67,3.75,53.33,15,2
15014,12,14.64,6.08,46.58,73,0
15015,14,11.85,6.86,40.63,96,0
15016,12,20.27,18.75,40.0,225,1
15017,6,21.8,16.5,58.59,99,1
15018,4,27.0,16.25,36.92,65,2
15019,12,19.45,10.17,54.1,122,0
15020,12,15.0,5.5,60.61,66,0
15021,13,16.83,4.85,58.73,63,0
15022,11,7.0,11.91,52.67,131,0
15023,22,15.05,14.73,61.42,324,1
15024,7,21.83,9.0,41.27,63,2
15025,10,7.44,5.7,59.65,57,0
15026,10,23.44,7.6,43.42,76,2
15027,4,18.0,14.5,32.76,58,1
15028,12,9.82,4.67,28.57,56,0
15029,22,12.1,2.09,84.78,46,0
15030,38,4.62,2.74,83.65,104,3
15031,3,30.0,18.67,19.64,56,2
15032,8,14.57,4.5,72.22,36,0
15033,4,21.67,10.25,7.32,41,2
15034,12,11.55,3.67,72.73,44,0
15035,8,21.71,11.5,53.26,92,2
15036,27,10.92,6.85,49.73,185,0
15037,20,10.89,14.75,56.95,295,1
15038,5,10.25,11.0,29.09,55,0
15039,4,6.33,11.25,31.11,45,0
15040,22,14.86,9.77,49.77,215,0
15041,32,3.74,9.78,68.05,313,3
15042,3,18.0,9.0,18.52,27,2
15043,3,22.5,19.33,8.62,58,1
15044,5,21.75,13.6,20.59,68,2
15045,49,7.27,6.59,54.49,323,3
15046,4,21.33,11.0,13.64,44,2
15047,8,17.29,7.88,30.16,63,2
15048,6,11.4,6.33,26.32,38,0
15049,11,9.8,9.27,58.82,102,0
15050,20,14.58,14.25,62.11,285,1
15051,10,4.22,5.5,21.82,55,0
15052,6,23.0,19.17,46.09,115,1
15053,6,3.2,6.5,43.59,39,0
